Tahun Anggaran;Satuan Kerja;ID RUP;ID Tender;Nama Paket;Pemenang;Pagu;HPS;Harga Penawaran;Akun;Jenis Belanja;Jenis Pengadaan;1234;Metode Pengadaan;%Efisiensi;Lokasi_Prov;Klasifikasi BJ;Tanggal Pengumuman;Tanggal Akhir Masa Sanggah;Lama Tender (Hari Kerja)
2022;KANTOR PUSAT DIREKTORAT JENDERAL BEA DAN CUKAI;31299891;35649011;Pengadaan Interceptor Boat;PT LUNDIN INDUSTRY INVEST;19307935;18332353;18331592;532111;Modal;Pengadaan Barang;1;Tender;0;Kepulauan Riau;Pengadaan Peralatan Mesin;04/01/2022;17/01/2022;10
2022;KANTOR PUSAT DIREKTORAT JENDERAL PERBENDAHARAAN;31347768;35639011;Paket Pengadaan Pekerjaan Jasa Konsultansi dan Dukungan Operasional Implementasi Sistem Aplikasi Keuangan Tingkat Instansi (SAKTI) dan Aplikasi Pendukungnya Tahun 2022;PT. QUADRA SOLUTION;12084600;9773060;9419300;522191;Barang;Jasa Konsultasi;1;Seleksi;0,04;DKI Jakarta;IT;30/12/2021;11/02/2022;31
2022;KANWIL DITJEN PERBENDAHARAAN PROVINSI DI YOGYAKARTA;30919568;35636011;Pengadaan Jasa Konsultansi Perencanaan Pekerjaan Rehabilitasi Gedung Reksobayan TA 2022;PT. Tri Patra Konsultan;269571;268833;267751;533121;Modal;Jasa Konsultansi Badan Usaha Konstruksi;1;Seleksi;0;DI Yogyakarta;Konsultansi Konstruksi;31/12/2021;18/02/2022;35
2022;KANTOR PELAYANAN PAJAK PENANAMAN MODAL ASING DUA;31300399;35628011;Pengadaan Jasa Keamanan Komplek Kantor Pelayanan Pajak Di Kalibata Tahun Anggaran 2022;KARTIKA PERKASA NUSANTARA;4682285;4349149;3957730;521111;Barang;Jasa Lainnya;1;Tender;0,09;DKI Jakarta;Operasional/TUSI;07/01/2022;24/01/2022;12
2022;PUSAT SISTEM INFORMASI DAN TEKNOLOGI KEUANGAN;31170440;35616011;Pemeliharaan Perangkat Pendukung dan Fasilitas Fungsi Mekanikal Elektrikal pada Data Center Kementerian Keuangan Tahun Anggaran 2022;PT.UNITED TRANSWORLD TRADING;2499974;1293751;1287929;523121;Barang;Jasa Lainnya;1;Tender;0;DKI Jakarta;Pemeliharaan Peralatan/Mesin;29/12/2021;17/01/2022;14
2022;PUSAT SISTEM INFORMASI DAN TEKNOLOGI KEUANGAN;31170441;35613011;Pemeliharaan Perangkat Pendukung dan Fasilitas Fungsi Fire Suppression dan Air Conditioner pada Data Center Kementerian Keuangan Tahun Anggaran 2022;PT.Platinum Network Indonesia;1500000;1204170;1134650;523121;Barang;Jasa Lainnya;1;Tender;0,06;DKI Jakarta;Pemeliharaan Peralatan/Mesin;29/12/2021;17/01/2022;14
2022;KANTOR PUSAT DIREKTORAT JENDERAL PERBENDAHARAAN;30861896;35588011;Paket Pengadaan Perpanjangan (Renewal) Annual Technical Support (ATS) Software Oracle Untuk SAKTI, MPN dan E-Rekon LK Tahun Anggaran 2022;PT. Sisindokom Lintasbuana;55350768;55350768;44988367;523121;Barang;Jasa Lainnya;1;Tender;0,19;DKI Jakarta;IT;27/12/2021;14/01/2022;15
2022;PUSAT SISTEM INFORMASI DAN TEKNOLOGI KEUANGAN;30790411;35582011;Pengadaan Pemeliharaan Perangkat TIK LENOVO pada DC dan DRC Kementerian Keuangan TA 2022;PT. Kemala Inti Solusi;1746127;1387888;1300000;523121;Barang;Jasa Lainnya;2;Tender;0,06;DKI Jakarta;IT;27/12/2021;17/01/2022;16
2022;KANTOR PUSAT DIREKTORAT JENDERAL BEA DAN CUKAI;30666865;35575011;Pengadaan Jasa Konsultansi Manajemen Konstruksi Pembangunan Infrastruktur dan Sarana Prasarana Unit K9 (Tahap 2) Kantor Pusat DJBC Tahun Anggaran 2022;PT. CIRIA EXPERTINDO CONSULTANT;3781524;1120922;981926;533111;Modal;Jasa Konsultansi Badan Usaha Konstruksi;1;Seleksi;0,12;DKI Jakarta;Konsultansi Konstruksi;30/12/2021;15/02/2022;33
2022;KANTOR PENGOLAHAN DATA DAN DOKUMEN PERPAJAKAN MAKASSAR;30998512;35572011;Pengadaan Jasa Mechanical Electrical pada KPDDP Makassar TA 2022;TRISODAR ALDANA;320000;236901;236650;523121;Barang;Jasa Lainnya;1;Tender;0;Sulawesi Selatan;Pemeliharaan Bangunan Gedung;06/01/2022;20/01/2022;11
2022;KANTOR PENGOLAHAN DATA DAN DOKUMEN PERPAJAKAN MAKASSAR;30998521;35570011;Pengadaan Jasa Layanan Kebersihan dan Pramubakti KPDDP Makassar TA 2022;PT. REZKI REVOLUTION;635563;635485;559550;521111;Barang;Jasa Lainnya;1;Tender;0,12;Sulawesi Selatan;Operasional/TUSI;05/01/2022;24/01/2022;14
2022;KANTOR PENGOLAHAN DATA DAN DOKUMEN PERPAJAKAN MAKASSAR;30998522;35568011;Pengadaan Jasa Layanan Keamanan dan Pengemudi pada KPDDP Makassar TA 2022;PT Rezky Service System;850000;807795;44285;521111;Barang;Jasa Lainnya;1;Tender;0,95;Sulawesi Selatan;Operasional/TUSI;31/12/2021;17/01/2022;12
2022;LEMBAGA NATIONAL SINGLE WINDOW;31170990;35553011;Pengadaan Jasa Konsultansi Pembangunan Sistem INSW Generasi-II Tahun Anggaran 2022;PT Integrasi Logistik Cipta Solusi;3785320;3556278;3554661;536111;Modal;Jasa Konsultasi;1;Seleksi;0;DKI Jakarta;IT;04/01/2022;15/02/2022;30
2022;INSPEKTORAT JENDERAL;30998540;35550011;Pengadaan Jasa Sewa Mesin Fotokopi Inspektorat Jenderal Kementerian Keuangan Tahun Anggaran 2022;CV. MASTERINDO PRORENTAMA;900000;840840;800474;522141;Barang;Jasa Lainnya;2;Tender Cepat;0,05;DKI Jakarta;Sewa Fotokopi;;;
2022;KANTOR PUSAT DIREKTORAT JENDERAL BEA DAN CUKAI;30849132;35549011;Pengadaan Jasa Pemeliharaan Perangkat Keras SUN ORACLE dan Software Support di Lingkungan Direktorat Jenderal Bea dan Cukai TA 2022;PT NUSANTARA COMPNET INTEGRATOR;29351751;29290360;28765000;523121;Barang;Jasa Lainnya;1;Tender;0,02;DKI Jakarta;Pemeliharaan Peralatan/Mesin;27/12/2021;17/01/2022;16
2022;KANTOR PELAYANAN UTAMA KPU BC TANJUNG PRIOK;30998766;35537011;Pengadaan Jasa Sewa Mesin Fotokopi pada KPU Bea dan Cukai Tipe A Tanjung Priok Tahun Anggaran 2022;PT. AVANT SOLUSI SERVISPRO;1573800;1346004;1309523;522141;Barang;Jasa Lainnya;1;Tender;0,03;DKI Jakarta;Sewa Fotokopi;22/12/2021;03/01/2022;9
2022;PANGKALAN SARANA OPERASI DJBC PANTOLOAN;31031229;35535011;Pemeliharaan Docking Kapal Patroli BC 60002;PT. DUMAS TANJUNG PERAK SHIPYARD;1300000;1174097;1173860;523121;Barang;Jasa Lainnya;1;Tender;0;Sulawesi Tengah;Pemeliharaan Peralatan/Mesin;24/12/2021;11/01/2022;13
2022;KANTOR PELAYANAN PAJAK MADYA BALIKPAPAN;31135913;35530011;Pengadaan Jasa Kebersihan Pada Kantor Pelayanan Pajak Madya Balikpapan;PT ABHIPRAYA PRADANA PERKASA;609750;328132;302397;523111;Barang;Jasa Lainnya;1;Tender;0,08;Kalimantan Timur;Operasional/TUSI;29/12/2021;17/01/2022;14
2022;KANTOR PUSAT DIREKTORAT JENDERAL BEA DAN CUKAI;30861712;35528011;Pengadaan Jasa Perpanjangan Renewal dan ATS Perangkat Lunak Big Data beserta Perangkat Pendukungnya di Lingkungan Direktorat Jenderal Bea dan Cukai TA 2022;PT. PRO SISTIMATIKA AUTOMASI;14780369;14684324;14611257;523121;Barang;Jasa Lainnya;1;Tender;0;DKI Jakarta;IT;24/12/2021;10/01/2022;12
2022;PUSAT SISTEM INFORMASI DAN TEKNOLOGI KEUANGAN;30790408;35519011;Pengadaan Pemeliharaan Perangkat TIK IBM pada DC dan DRC Kementerian Keuangan TA 2022;PT. BINAREKA TATAMANDIRI;1536639;1255946;1078000;523121;Barang;Jasa Lainnya;2;Tender;0,14;DKI Jakarta;IT;22/12/2021;03/01/2022;9
2022;BADAN KEBIJAKAN FISKAL;30735339;35512011;Pengadaan Sewa Mesin Fotokopi untuk Badan Kebijakan Fiskal Tahun Anggaran 2021;PT Sentral Solusi Teknologi;910800;758435;721349;522141;Barang;Jasa Lainnya;1;Tender Cepat;0,05;DKI Jakarta;Sewa Fotokopi;;;
2022;PUSAT SISTEM INFORMASI DAN TEKNOLOGI KEUANGAN;31032043;35497011;Pemeliharaan Perangkat Lunak Collaboration Tools Kemenkeu Tahun Anggaran 2022;PT Aurora Solusi Perdana;330000;321926;297000;523199;Barang;Jasa Lainnya;1;Tender;0,08;DKI Jakarta;IT;24/12/2021;10/01/2022;12
2022;PUSAT SISTEM INFORMASI DAN TEKNOLOGI KEUANGAN;31052417;35492011;Pemeliharaan Perangkat Lunak Enterprise Service Bus Kementerian Keuangan Tahun Anggaran 2022;PT. Infosys Solusi Terpadu;1033274;1033274;1032240;523199;Barang;Jasa Lainnya;1;Tender;0;DKI Jakarta;IT;21/12/2021;29/12/2021;7
2022;PANGKALAN SARANA OPERASI DJBC PANTOLOAN;31032344;35473011;Pengadaan Suku Cadang Intercooler Mesin Induk MTU 16V 4000 M90 Kapal Patroli BC 30003;ANTAKESUMA INTI RAHARJA;400000;385000;336674;523121;Barang;Pengadaan Barang;1;Tender;0,13;Sulawesi Tengah;Pemeliharaan Peralatan/Mesin;20/12/2021;03/01/2022;11
2022;KANTOR PUSAT DIREKTORAT JENDERAL PERBENDAHARAAN;30861895;35468011;Paket Pengadaan Perpanjangan (Renewal) Software License Java Application Server SAKTI Dan Software Integrasi Pada Platform Kontainer Tahun Anggaran 2022;PT. METROCOM GLOBAL SOLUSI;16659500;16659500;16581510;523121;Barang;Jasa Lainnya;1;Tender;0;DKI Jakarta;IT;22/12/2021;03/01/2022;9
2022;KANTOR PUSAT DIREKTORAT JENDERAL PERBENDAHARAAN;30939834;35464011;Jasa Konsultansi Perencanaan Renovasi Rumah Dinas Lingkup Kantor Pusat Direktorat Jenderal Perbendaharaan Tahun 2022;PT. HUDA TATA SARANA;200000;199856;140864;533121;Modal;Jasa Konsultasi;1;Seleksi;0,3;DKI Jakarta;Konsultansi Konstruksi;22/12/2021;25/01/2022;25
2022;KANTOR PUSAT PENGOLAHAN DATA DAN DOKUMEN PERPAJAKAN;30652700;35453011;Pengadaan Jasa Pengolahan Data dan Dokumen Perpajakan;PT. PROVIS GARUDA SERVICES;16600000;15681820;12219680;522191;Barang;Jasa Lainnya;2;Tender;0,22;DKI Jakarta;Operasional/TUSI;21/12/2021;10/01/2022;15
2022;PUSAT SISTEM INFORMASI DAN TEKNOLOGI KEUANGAN;31032361;35450011;Pengadaan Lisensi Perangkat Lunak Enterprise Architecture Kementerian Keuangan Tahun Anggaran 2022;PT ATD Solution Indonesia;1321650;1008333;1001000;536111;Modal;Pengadaan Barang;1;Tender;0,01;DKI Jakarta;IT;18/12/2021;03/01/2022;11
2022;DIREKTORAT JENDERAL PERIMBANGAN KEUANGAN;30966543;35445011;Pengadaan Sewa Mesin Fotokopi Digital Direktorat Jenderal Perimbangan Keuangan Tahun Anggaran 2022;PT. GADING PERSADA MANDIRI;734400;729996;684002;522141;Barang;Jasa Lainnya;1;Tender Cepat;0,06;DKI Jakarta;Sewa Fotokopi;;;
2022;KANTOR PENGELOLAAN PEMULIHAN DATA;30998319;35444011;Pemeliharaan Perangkat Pendukung KPPD Untuk Fungsi Mekanikal Elektrikal Tahun Anggaran 2022;PT. Jays Zahra Mandiri;1603471;1603470;1602045;523121;Barang;Jasa Lainnya;1;Tender;0;Kalimantan Timur;Pemeliharaan Peralatan/Mesin;20/12/2021;03/01/2022;11
2022;PUSAT SISTEM INFORMASI DAN TEKNOLOGI KEUANGAN;30998698;35439011;Pemeliharaan Perangkat Lunak dan Appliance Load balancer;PT. Sugi Jaya Teknologi;2392708;2226320;2190000;523199;Barang;Jasa Lainnya;1;Tender;0,02;DKI Jakarta;IT;21/12/2021;05/01/2022;12
2022;KANTOR PUSAT DIREKTORAT JENDERAL PERBENDAHARAAN;30886965;35431011;Pekerjaan Pemeliharaan Perangkat Mekanikal dan Elektrikal Berupa Panel Listrik, Travo, Genset, UPS, dan Fire Alarm Pada Kantor Pusat Direktorat Jenderal Perbendaharaan;Amanera Bersama Abadi;738317;738316;733197;523121;Barang;Jasa Lainnya;1;Tender;0,01;DKI Jakarta;Peralatan dan Perlengkapan Perkantoran;16/12/2021;28/12/2021;9
2022;KANTOR PUSAT DIREKTORAT JENDERAL PERBENDAHARAAN;30886966;35430011;Pemeliharaan Perangkat ME Berupa Seperangkat Pendingin Ruangan Pada Kantor Pusat Direktorat Jenderal Perbendaharaan;PT. Caritas Lestari Bakti;898760;898759;719400;523121;Barang;Jasa Lainnya;1;Tender;0,2;DKI Jakarta;Pemeliharaan Peralatan/Mesin;15/12/2021;03/01/2022;14
2022;KANTOR PUSAT DIREKTORAT JENDERAL BEA DAN CUKAI;30849131;35425011;Pengadaan Calon Anjing Pelacak;PT. ARTHA PUTRI MANDIRI;5500000;5063413;4620000;536111;Modal;Pengadaan Barang;1;Tender;0,09;DKI Jakarta;Operasional/TUSI;20/12/2021;05/01/2022;13
2022;LEMBAGA PENGELOLA DANA PENDIDIKAN;30790443;35424011;Pengadaan Jasa Keamanan Perkantoran LPDP 2022;PT.MERPATI CAKRA MANDIRI;1230549;1230549;1090444;525112;Barang;Jasa Lainnya;1;Tender;0,11;DKI Jakarta;Operasional/TUSI;17/12/2021;03/01/2022;12
2022;PUSAT SISTEM INFORMASI DAN TEKNOLOGI KEUANGAN;30940145;35417011;Annual Technical Support Software Microsoft Tahun Anggaran 2022;PT. MITRA INTEGRASI INFORMATIKA;3413078;3339956;3312605;523199;Barang;Jasa Lainnya;1;Tender;0,01;DKI Jakarta;IT;16/12/2021;27/12/2021;8
2022;KANTOR PELAYANAN PAJAK PRATAMA JAKARTA MENTENG DUA;30638378;35404011;JASA PENGELOLAAN GEDUNG PAJAK RIDWAN RAIS TAHUN ANGGARAN 2022;PT AIRKON PRATAMA;9448295;9444586;8916091;523121;Barang;Jasa Lainnya;2;Tender;0,06;DKI Jakarta;Operasional/TUSI;15/12/2021;29/12/2021;11
2022;KANTOR PENGELOLAAN TIK DAN BMN DENPASAR;30704205;35403011;Pengadaan Tenaga Satuan Pengamanan Pada Gedung Keuangan Negara Denpasar I, Gedung Keuangan Negara Denpasar 2, Wisma Keuangan dan Rumah Susun Negara, Kantor Pengelolaan Teknologi  Informasi Dan Komunikasi Dan Barang Milik Negara Denpasar Tahun 2022;PT Rezky Service System;2110784;2110309;2102201;521111;Barang;Jasa Lainnya;2;Tender;0;Bali;Operasional/TUSI;15/12/2021;28/12/2021;10
2022;SEKRETARIAT PENGADILAN PAJAK;30666824;35383011;PENGADAAN JASA PETUGAS KEBERSIHAN DAN PRAMUBAKTI TAHUN ANGGARAN 2022;PT. Riffa Mitra Teknik;3822607;3786366;3543000;521111;Barang;Jasa Lainnya;2;Tender;0,06;DKI Jakarta;Operasional/TUSI;14/12/2021;28/12/2021;11
2022;SEKRETARIAT PENGADILAN PAJAK;30666823;35382011;PENGADAAN JASA SATUAN TUGAS ADMINISTRASI, PENGEMUDI, DAN PENERIMA TAMU TAHUN ANGGARAN 2022;PT. TRUBA JAGA KARSA;4028789;4026251;3797979;521111;Barang;Jasa Lainnya;2;Tender;0,06;DKI Jakarta;Operasional/TUSI;14/12/2021;28/12/2021;11
2022;LEMBAGA PENGELOLA DANA PENDIDIKAN;30790444;35376011;Pengadaan Petugas Kebersihan dan Caraka LPDP 2022;PT.DWI MITRA CEMPAKA;1364463;1364463;1203421;525112;Barang;Jasa Lainnya;1;Tender;0,12;DKI Jakarta;Operasional/TUSI;20/12/2021;05/01/2022;13
2022;PUSAT SISTEM INFORMASI DAN TEKNOLOGI KEUANGAN;30906014;35368011;ATS Contact Center Kemenkeu 134 dan DJA;PT. WAHANA CIPTASINATRIA;549691;456386;456181;523199;Barang;Jasa Lainnya;1;Tender;0;DKI Jakarta;IT;13/12/2021;28/12/2021;12
2022;KANTOR PENGOLAHAN DATA DAN DOKUMEN PERPAJAKAN JAMBI;30790450;35340011;Pengadaan Pemeliharaan Perangkat Storage EMC KPDDP Jambi Tahun Anggaran 2022;PT. Kemala Inti Solusi;940060;932260;932250;523121;Barang;Jasa Lainnya;1;Tender;0;Jambi;Pemeliharaan Peralatan/Mesin;17/12/2021;30/12/2021;10
2022;PUSAT SISTEM INFORMASI DAN TEKNOLOGI KEUANGAN;30861909;35338011;Pengadaan Sewa Akses Perangkat Lunak Kolaborasi Audio Video Kemenkeu Tahun Anggaran 2022;Aliansi Sakti;1965809;1404997;1404114;522141;Barang;Jasa Lainnya;1;Tender;0;DKI Jakarta;Sewa operasional lain;13/12/2021;23/12/2021;9
2022;KANTOR PUSAT PENGOLAHAN DATA DAN DOKUMEN PERPAJAKAN;30861893;35333011;Paket Jasa Pemeliharaan Server Lenovo PPDDP TA 2022;PT. Kemala Inti Solusi;700000;689150;682000;523121;Barang;Jasa Lainnya;1;Tender;0,01;DKI Jakarta;IT;31/12/2021;12/01/2022;9
2022;KANTOR PUSAT DIREKTORAT JENDERAL PERBENDAHARAAN;30805215;35330011;Pengadaan Jasa Pengiriman Kantor Pusat Ditjen Perbendaharaan;PT Pos Indonesia (Persero);2500000;2489241;1782437;521114;Barang;Jasa Lainnya;1;Tender;0,28;DKI Jakarta;Operasional/TUSI;09/12/2021;27/12/2021;13
2022;KANTOR WILAYAH DJP WAJIB PAJAK BESAR;30752852;35327011;Paket Pekerjaan Pengadaan Jasa Lainnya Pengelolaan Gedung (Building Management) Gedung Dr.K.R.T. Radjiman Wedyodiningrat Tahun Anggaran 2022;PT. WIKA Realty;10572977;10572977;9194116;521111;Barang;Jasa Lainnya;2;Tender;0,13;DKI Jakarta;Operasional/TUSI;10/12/2021;27/12/2021;12
2022;DIREKTORAT JENDERAL ANGGARAN;35539673;35322011;Pemeliharaan ATS Server DJA TA 2022;PT. GRIYASIS CIPTA GLOBALINDO;2791200;2601344;2589950;523199;Barang;Jasa Lainnya;1;Tender;0;DKI Jakarta;IT;09/12/2021;22/12/2021;10
2022;KANTOR PUSAT DIREKTORAT JENDERAL BEA DAN CUKAI;30831766;35314011;Pengadaan Konsultan Pengawas Interceptor Boat;PT. EVERSHIP;770000;412763;387970;532111;Modal;Jasa Konsultasi;1;Seleksi;0,06;DKI Jakarta;Konsultansi Konstruksi;10/12/2021;17/01/2022;27
2022;KANTOR PENGOLAHAN DATA DAN DOKUMEN PERPAJAKAN JAMBI;30790449;35310011;Pengadaan Pemeliharaan Perangkat Server KPDDP Jambi Tahun Anggaran 2022;PT.Karya Indah Nusantara;636000;633522;633000;523121;Barang;Jasa Lainnya;1;Tender;0;Jambi;IT;10/12/2021;27/12/2021;12
2022;KANTOR PENGELOLAAN TIK DAN BMN MAKASSAR;30752868;35304011;Pengadaan Jasa Pemeliharaan Kebersihan Gedung, Taman, dan Halaman GKN Makassar Tahun 2022;USAHA GUNA MANDIRI;5283653;5283340;4920000;521111;Barang;Jasa Lainnya;1;Tender;0,07;Sulawesi Selatan;Operasional/TUSI;09/12/2021;27/12/2021;13
2022;POLITEKNIK KEUANGAN NEGARA STAN;30735293;35282011;Pengadaan Konsumsi Mahasiswa Baru PKN STAN Tahun Anggaran 2022;CV SIDODADI KATERING;7600000;6803328;6042624;521211;Barang;Jasa Lainnya;1;Tender;0,11;Banten;Operasional/TUSI;07/12/2021;27/12/2021;15
2022;KANTOR PENGELOLAAN TIK DAN BMN MAKASSAR;30752869;35281011;Pengadaan Jasa Satuan Pengamanan GKN Makassar Tahun 2022;PT. Arahfinilokananta;3747471;3745450;3549793;521111;Barang;Jasa Lainnya;1;Tender;0,05;Sulawesi Selatan;Operasional/TUSI;07/12/2021;22/12/2021;12
2022;KANTOR PUSAT DIREKTORAT JENDERAL PAJAK;30606858;35272011;Pengadaan Alat Tulis Kantor Pada Kantor Pusat Direktorat Jenderal Pajak Tahun Anggaran 2022;PT. CIPTA PUSAKA UTAMA;2076991;1158968;1006523;521811;Barang;Pengadaan Barang;1;Tender Cepat;0,13;DKI Jakarta;Operasional/TUSI;;;
2022;KANTOR PUSAT DIREKTORAT JENDERAL BEA DAN CUKAI;30685545;35266011;Pengadaan Jasa Sewa Fotokopi Tahun Anggaran 2022;PT. SETIAWAN KUMALAGIRI;2700000;2643150;2605720;522141;Barang;Jasa Lainnya;1;Tender Cepat;0,01;DKI Jakarta;Sewa Fotokopi;;;
2022;PUSAT SISTEM INFORMASI DAN TEKNOLOGI KEUANGAN;30790414;35256011;Pengadaan Pemeliharaan Perangkat TIK NetApp  pada DC dan DRC Kementerian Keuangan TA 2022;Jasa Utama Servis Teknologi Indonesia;1852752;1792670;1775974;523121;Barang;Jasa Lainnya;1;Tender;0,01;DKI Jakarta;IT;16/12/2021;03/01/2022;13
2022;PUSAT SISTEM INFORMASI DAN TEKNOLOGI KEUANGAN;30790415;35255011;Pengadaan Pemeliharaan Perangkat Lunak Vmware  Kementerian Keuangan TA 2022;PT. Nashta Global Utama;13744648;11775918;11770000;523199;Barang;Jasa Lainnya;1;Tender;0;DKI Jakarta;IT;10/12/2021;22/12/2021;9
2022;PUSAT SISTEM INFORMASI DAN TEKNOLOGI KEUANGAN;30790410;35253011;Pengadaan Pemeliharaan Perangkat TIK HP pada DC dan DRC Kementerian Keuangan TA 2022;PT. Nashta Global Utama;2029017;1771743;1768580;523121;Barang;Jasa Lainnya;1;Tender;0;DKI Jakarta;IT;13/12/2021;29/12/2021;13
2022;KANTOR PENGOLAHAN DATA DAN DOKUMEN PERPAJAKAN JAMBI;30790448;35250011;Pengadaan Jasa Keamanan dan Pengemudi pada KPDDP Jambi Tahun Anggaran 2022;PT. KENCANA MAKMUR LESTARI;1121468;1089602;1016173;521111;Barang;Jasa Lainnya;1;Tender;0,07;Jambi;Operasional/TUSI;09/12/2021;24/12/2021;12
2022;KANTOR PENGOLAHAN DATA DAN DOKUMEN PERPAJAKAN JAMBI;30790451;35249011;Pengadaaan Jasa Kebersihan dan Pramubhakti KPDDP Jambi Tahun Anggaran 2022;GARDA TARUNA PAMUNGKAS;782622;732362;676295;521111;Barang;Jasa Lainnya;1;Tender;0,08;Jambi;Operasional/TUSI;09/12/2021;22/12/2021;10
2022;PUSAT SISTEM INFORMASI DAN TEKNOLOGI KEUANGAN;30652699;35247011;ATS Perangkat Lunak Oracle;PT. SIGMA CIPTA CARAKA;10418478;10381381;10381353;523199;Barang;Jasa Lainnya;1;Tender;0;DKI Jakarta;IT;07/12/2021;20/12/2021;10
2022;KANTOR PENGAWASAN DAN PELAYANAN BC SIDOARJO;30790447;35245011;Pengadaan Jasa Konsultan Perencana Renovasi Gedung BMN KPPBC TMP B Sidoarjo di Mojokerto;CV.Matra Cipta;294000;293660;291393;533121;Modal;Jasa Konsultasi;1;Seleksi;0,01;Jawa Timur;Konsultansi Konstruksi;21/12/2021;26/01/2022;27
2022;GEDUNG KEUANGAN NEGARA YOGYAKARTA;30773567;35237011;Jasa Pengamanan GKN Yogyakarta TA 2022;PT. SUHARDA TIGA PUTRA;822640;821869;771617;521111;Barang;Jasa Lainnya;1;Tender;0,06;DI Yogyakarta;Operasional/TUSI;13/12/2021;29/12/2021;13
2022;GEDUNG KEUANGAN NEGARA YOGYAKARTA;30773568;35235011;Jasa Kebersihan GKN Yogyakarta TA 2022;PT. MALIKA ABDI DHARMA;752818;751110;697145;521111;Barang;Jasa Lainnya;1;Tender;0,07;DI Yogyakarta;Operasional/TUSI;13/12/2021;28/12/2021;12
2022;PUSAT SISTEM INFORMASI DAN TEKNOLOGI KEUANGAN;30790413;35234011;Pengadaan Pemeliharaan Perangkat TIK ORACLE  pada DC dan DRC Kementerian Keuangan TA 2022;PT. METROCOM GLOBAL SOLUSI;3492502;2762098;2755226;523121;Barang;Jasa Lainnya;1;Tender;0;DKI Jakarta;IT;10/12/2021;28/12/2021;13
2022;PUSAT SISTEM INFORMASI DAN TEKNOLOGI KEUANGAN;30790412;35232011;Pengadaan Pemeliharaan Perangkat TIK DELL  pada DC dan DRC Kementerian Keuangan TA 2022;PT. MITRA SOLUSI INFOKOM;7114565;6272738;6266608;523121;Barang;Jasa Lainnya;1;Tender;0;DKI Jakarta;IT;10/12/2021;22/12/2021;9
2022;KANTOR WILAYAH DJBC JAWA TIMUR I;30790398;35222011;Pengadaan Jasa Konsultansi Perencanaan Rehabilitasi Gedung Kantor;CV.Matra Cipta;460000;423401;401478;533121;Modal;Jasa Konsultasi;1;Seleksi;0,05;Jawa Timur;Konsultansi Konstruksi;08/12/2021;24/01/2022;34
2022;KANTOR PUSAT DIREKTORAT JENDERAL PAJAK;30606861;35221011;Pengadaan Jasa Pengiriman Surat Dinas Kantor Pusat Direktorat Jenderal Pajak Tahun Anggaran 2022;PT Pos Indonesia (Persero);1223334;1223334;586342;521114;Barang;Jasa Lainnya;1;Tender;0,52;DKI Jakarta;Operasional/TUSI;06/12/2021;21/12/2021;12
2022;PUSAT SISTEM INFORMASI DAN TEKNOLOGI KEUANGAN;30790315;35213011;Pemeliharaan Perangkat TIK Veritas Netbackup Kemenkeu TA 2022;PT. Nashta Global Utama;1890969;1696200;1695100;523199;Barang;Jasa Lainnya;1;Tender;0;DKI Jakarta;IT;08/12/2021;22/12/2021;11
2022;KANTOR PUSAT DIREKTORAT JENDERAL PAJAK;30606855;35206011;Pengadaan Jasa Manajemen Klinik Pratama Kantor Pusat Direktorat Jenderal Pajak Tahun Anggaran 2022;PT MEDIKA KESEHATAN KERJA;1016160;820892;783412;522191;Barang;Jasa Lainnya;2;Tender;0,05;DKI Jakarta;Operasional/TUSI;03/12/2021;20/12/2021;12
2022;SEKRETARIAT JENDERAL;30704207;35197011;Penyediaan Jasa Kebersihan Gedung dan Pemeliharaan Halaman/Taman Sekretariat Jenderal Kementerian Keuangan Tahun Anggaran 2022;PT. MEGA PRIMATAMA;17000000;16309554;15007751;521111;Barang;Jasa Lainnya;1;Tender;0,08;Banten;Operasional/TUSI;08/12/2021;24/12/2021;13
2022;PUSAT SISTEM INFORMASI DAN TEKNOLOGI KEUANGAN;30666867;35190011;Sewa Layanan Tableau;PT. CIPTA PUSAKA UTAMA;1057540;1045985;1021064;522141;Barang;Jasa Lainnya;1;Tender;0,02;DKI Jakarta;Sewa operasional lain;02/12/2021;22/12/2021;15
2022;KANTOR WILAYAH DJP WAJIB PAJAK BESAR;30752898;35187011;Paket Pekerjaan Pengadaan Jasa Lainnya Pengadaan Jasa Pemeliharaan Keamanan Gedung Dr. K.R.T. Radjiman Wedyodiningrat Tahun Anggaran 2022;PT. TRUBA JAGA KARSA;6904487;6471677;5952120;521111;Barang;Jasa Lainnya;1;Tender;0,08;DKI Jakarta;Operasional/TUSI;02/12/2021;22/12/2021;15
2022;KANTOR WILAYAH DJP RIAU;30718593;35181011;Pengadaan Jasa Kebersihan (Cleaning Service) pada Kantor Wilayah Direktorat Jenderal Pajak Riau Tahun Anggaran 2022;PT.BAKRI KARYA SARANA;1200000;1088738;1060713;521111;Barang;Jasa Lainnya;1;Tender;0,03;Riau;Operasional/TUSI;13/01/2022;31/01/2022;13
2022;PUSAT SISTEM INFORMASI DAN TEKNOLOGI KEUANGAN;30752851;35143011;Sewa Komunikasi Data Intranet Kementerian Keuangan TA 2022;PT. Telekomunikasi Indonesia, Tbk.;277679364;238757136;238753942;522141;Barang;Jasa Lainnya;1;Tender;0;DKI Jakarta;Sewa operasional lain;07/12/2021;22/12/2021;12
